File,Date,Time,Count,0:05,,,,,
759,1/5/17 20:10,,0,,,,,,
760,1/5/17 20:15,,0,,,,,,
761,1/5/17 20:20,,0,,,,,,
762,1/5/17 20:25,,0,,,,,,
763,1/5/17 20:30,,0,,,,,,
764,1/5/17 20:35,,0,,,,,,
765,1/5/17 20:40,,0,,,,,,
766,1/5/17 20:45,,0,,,,,,
767,1/5/17 20:50,,0,,,,,,
768,1/5/17 20:55,,0,,,,,,
769,1/5/17 21:00,,0,,,,,,
770,1/5/17 21:05,,0,,,,,,
771,1/5/17 21:10,,0,,,,,,
772,1/5/17 21:15,,0,,,,,,
773,1/5/17 21:20,,1,5.65E+01,,,,,
774,1/5/17 21:25,,2,3.08E+01,5.40E+01,,,,
775,1/5/17 21:30,,1,6.66E+00,,,,,
776,1/5/17 21:35,,0,,,,,,
777,1/5/17 21:40,,1,3.04E+01,,,,,
778,1/5/17 21:45,,0,,,,,,
779,1/5/17 21:50,,2,4.94E+01,5.29E+01,,,,
780,1/5/17 21:55,,0,,,,,,
781,1/5/17 22:00,,2,2.69E+01,6.01E+01,,,,
782,1/5/17 22:05,,0,,,,,,
783,1/5/17 22:10,,2,9.41E+00,3.56E+01,,,,
784,1/5/17 22:15,,0,,,,,,
785,1/5/17 22:20,,2,4.67E+01,5.33E+01,,,,
786,1/5/17 22:25,,0,,,,,,
787,1/5/17 22:30,,1,2.69E+01,,,,,
788,1/5/17 22:35,,2,2.10E+01,3.64E+01,,,,
789,1/5/17 22:40,,1,2.33E+01,,,,,
790,1/5/17 22:45,,1,4.25E+01,,,,,
791,1/5/17 22:50,,1,3.68E+01,,,,,
792,1/5/17 22:55,,1,2.68E+01,,,,,
793,1/5/17 23:00,,0,,,,,,
794,1/5/17 23:05,,0,,,,,,
795,1/5/17 23:10,,0,,,,,,
796,1/5/17 23:15,,0,,,,,,
797,1/5/17 23:20,,0,,,,,,
798,1/5/17 23:25,,0,,,,,,
799,1/5/17 23:30,,0,,,,,,
800,1/5/17 23:35,,0,,,,,,
801,1/5/17 23:40,,0,,,,,,
802,1/5/17 23:45,,0,,,,,,
803,1/5/17 23:50,,0,,,,,,
804,1/5/17 23:55,,0,,,,,,
805,1/6/17 0:00,,0,,,,,,
806,1/6/17 0:05,,0,,,,,,
807,1/6/17 0:10,,0,,,,,,
808,1/6/17 0:15,,0,,,,,,
809,1/6/17 0:20,,0,,,,,,
810,1/6/17 0:25,,0,,,,,,
811,1/6/17 0:30,,0,,,,,,
812,1/6/17 0:35,,0,,,,,,
813,1/6/17 0:40,,0,,,,,,
814,1/6/17 0:45,,0,,,,,,
815,1/6/17 0:50,,0,,,,,,
816,1/6/17 0:55,,0,,,,,,
817,1/6/17 1:00,,0,,,,,,
818,1/6/17 1:05,,0,,,,,,
819,1/6/17 1:10,,0,,,,,,
820,1/6/17 1:15,,0,,,,,,
821,1/6/17 1:20,,0,,,,,,
822,1/6/17 1:25,,0,,,,,,
823,1/6/17 1:30,,0,,,,,,
824,1/6/17 1:35,,0,,,,,,
825,1/6/17 1:40,,0,,,,,,
826,1/6/17 1:45,,0,,,,,,
827,1/6/17 1:50,,0,,,,,,
828,1/6/17 1:55,,0,,,,,,
829,1/6/17 2:00,,0,,,,,,
830,1/6/17 2:05,,0,,,,,,
831,1/6/17 2:10,,0,,,,,,
832,1/6/17 2:15,,0,,,,,,
833,1/6/17 2:20,,0,,,,,,
834,1/6/17 2:25,,0,,,,,,
835,1/6/17 2:30,,0,,,,,,
836,1/6/17 2:35,,0,,,,,,
837,1/6/17 2:40,,0,,,,,,
838,1/6/17 2:45,,0,,,,,,
839,1/6/17 2:50,,0,,,,,,
840,1/6/17 2:55,,0,,,,,,
841,1/6/17 3:00,,0,,,,,,
842,1/6/17 3:05,,1,4.63E+01,,,,,
843,1/6/17 3:10,,0,,,,,,
844,1/6/17 3:15,,1,1.12E+01,,,,,
845,1/6/17 3:20,,0,,,,,,
846,1/6/17 3:25,,0,,,,,,
847,1/6/17 3:30,,0,,,,,,
848,1/6/17 3:35,,0,,,,,,
849,1/6/17 3:40,,0,,,,,,
850,1/6/17 3:45,,0,,,,,,
851,1/6/17 3:50,,0,,,,,,
852,1/6/17 3:55,,0,,,,,,
853,1/6/17 4:00,,0,,,,,,
854,1/6/17 4:05,,0,,,,,,
855,1/6/17 4:10,,0,,,,,,
856,1/6/17 4:15,,0,,,,,,
857,1/6/17 4:20,,0,,,,,,
858,1/6/17 4:25,,0,,,,,,
859,1/6/17 4:30,,0,,,,,,
860,1/6/17 4:35,,0,,,,,,
861,1/6/17 4:40,,0,,,,,,
862,1/6/17 4:45,,0,,,,,,
863,1/6/17 4:50,,0,,,,,,
864,1/6/17 4:55,,0,,,,,,
865,1/6/17 5:00,,0,,,,,,
866,1/6/17 5:05,,0,,,,,,
867,1/6/17 5:10,,0,,,,,,
868,1/6/17 5:15,,0,,,,,,
869,1/6/17 5:20,,0,,,,,,
870,1/6/17 5:25,,0,,,,,,
871,1/6/17 5:30,,0,,,,,,
872,1/6/17 5:35,,0,,,,,,
873,1/6/17 5:40,,0,,,,,,
874,1/6/17 5:45,,0,,,,,,
875,1/6/17 5:50,,0,,,,,,
876,1/6/17 5:55,,0,,,,,,
877,1/6/17 6:00,,0,,,,,,
878,1/6/17 6:05,,0,,,,,,
879,1/6/17 6:10,,0,,,,,,
880,1/6/17 6:15,,0,,,,,,
881,1/6/17 6:20,,0,,,,,,
882,1/6/17 6:25,,0,,,,,,
883,1/6/17 6:30,,0,,,,,,
884,1/6/17 6:35,,0,,,,,,
885,1/6/17 6:40,,0,,,,,,
886,1/6/17 6:45,,0,,,,,,
887,1/6/17 6:50,,0,,,,,,
888,1/6/17 6:55,,0,,,,,,
889,1/6/17 7:00,,0,,,,,,
890,1/6/17 7:05,,1,4.35E+00,,,,,
891,1/6/17 7:10,,1,8.66E+00,,,,,
892,1/6/17 7:15,,0,,,,,,
893,1/6/17 7:20,,0,,,,,,
894,1/6/17 7:25,,0,,,,,,
895,1/6/17 7:30,,0,,,,,,
896,1/6/17 7:35,,0,,,,,,
897,1/6/17 7:40,,0,,,,,,
898,1/6/17 7:45,,0,,,,,,
899,1/6/17 7:50,,0,,,,,,
900,1/6/17 7:55,,0,,,,,,
901,1/6/17 8:00,,0,,,,,,
902,1/6/17 8:05,,0,,,,,,
903,1/6/17 8:10,,1,3.25E+01,,,,,
904,1/6/17 8:15,,0,,,,,,
905,1/6/17 8:20,,1,4.48E+01,,,,,
906,1/6/17 8:25,,1,4.80E+01,,,,,
907,1/6/17 8:30,,0,,,,,,
908,1/6/17 8:35,,0,,,,,,
909,1/6/17 8:40,,0,,,,,,
910,1/6/17 8:45,,0,,,,,,
911,1/6/17 8:50,,0,,,,,,
912,1/6/17 8:55,,2,4.23E+00,2.82E+01,,,,
913,1/6/17 9:00,,1,5.00E+01,,,,,
914,1/6/17 9:05,,0,,,,,,
915,1/6/17 9:10,,0,,,,,,
916,1/6/17 9:15,,0,,,,,,
917,1/6/17 9:20,,0,,,,,,
918,1/6/17 9:25,,0,,,,,,
919,1/6/17 9:30,,0,,,,,,
920,1/6/17 9:35,,0,,,,,,
921,1/6/17 9:40,,0,,,,,,
922,1/6/17 9:45,,0,,,,,,
923,1/6/17 9:50,,0,,,,,,
924,1/6/17 9:55,,0,,,,,,
925,1/6/17 10:00,,0,,,,,,
926,1/6/17 10:05,,0,,,,,,
927,1/6/17 10:10,,0,,,,,,
928,1/6/17 10:15,,0,,,,,,
929,1/6/17 10:20,,1,4.27E+01,,,,,
930,1/6/17 10:25,,0,,,,,,
931,1/6/17 10:30,,0,,,,,,
932,1/6/17 10:35,,0,,,,,,
933,1/6/17 10:40,,0,,,,,,
934,1/6/17 10:45,,0,,,,,,
935,1/6/17 10:50,,0,,,,,,
936,1/6/17 10:55,,0,,,,,,
937,1/6/17 11:00,,0,,,,,,
938,1/6/17 11:05,,0,,,,,,
939,1/6/17 11:10,,1,5.09E+01,,,,,
940,1/6/17 11:15,,0,,,,,,
941,1/6/17 11:20,,0,,,,,,
942,1/6/17 11:25,,0,,,,,,
943,1/6/17 11:30,,0,,,,,,
944,1/6/17 11:35,,0,,,,,,
945,1/6/17 11:40,,0,,,,,,
946,1/6/17 11:45,,0,,,,,,
947,1/6/17 11:50,,0,,,,,,
948,1/6/17 11:55,,0,,,,,,
949,1/6/17 12:00,,0,,,,,,
950,1/6/17 12:05,,0,,,,,,
951,1/6/17 12:10,,0,,,,,,
952,1/6/17 12:15,,0,,,,,,
953,1/6/17 12:20,,0,,,,,,
954,1/6/17 12:25,,0,,,,,,
955,1/6/17 12:30,,0,,,,,,
956,1/6/17 12:35,,0,,,,,,
957,1/6/17 12:40,,0,,,,,,
958,1/6/17 12:45,,0,,,,,,
959,1/6/17 12:50,,0,,,,,,
960,1/6/17 12:55,,0,,,,,,
961,1/6/17 13:00,,0,,,,,,
962,1/6/17 13:05,,0,,,,,,
963,1/6/17 13:10,,0,,,,,,
964,1/6/17 13:15,,0,,,,,,
965,1/6/17 13:20,,0,,,,,,
966,1/6/17 13:25,,0,,,,,,
967,1/6/17 13:30,,0,,,,,,
968,1/6/17 13:35,,0,,,,,,
969,1/6/17 13:40,,0,,,,,,
970,1/6/17 13:45,,0,,,,,,
971,1/6/17 13:50,,0,,,,,,
972,1/6/17 13:55,,0,,,,,,
973,1/6/17 14:00,,0,,,,,,
974,1/6/17 14:05,,0,,,,,,
975,1/6/17 14:10,,0,,,,,,
976,1/6/17 14:15,,0,,,,,,
977,1/6/17 14:20,,0,,,,,,
978,1/6/17 14:25,,0,,,,,,
979,1/6/17 14:30,,0,,,,,,
980,1/6/17 14:35,,0,,,,,,
981,1/6/17 14:40,,0,,,,,,
982,1/6/17 14:45,,0,,,,,,
983,1/6/17 14:50,,1,5.80E+01,,,,,
984,1/6/17 14:55,,1,5.55E+01,,,,,
985,1/6/17 15:00,,0,,,,,,
986,1/6/17 15:05,,0,,,,,,
987,1/6/17 15:10,,0,,,,,,
988,1/6/17 15:15,,0,,,,,,
989,1/6/17 15:20,,0,,,,,,
990,1/6/17 15:25,,2,6.53E+00,5.96E+01,,,,
991,1/6/17 15:30,,0,,,,,,
992,1/6/17 15:35,,1,2.34E+01,,,,,
993,1/6/17 15:40,,0,,,,,,
994,1/6/17 15:45,,0,,,,,,
995,1/6/17 15:50,,0,,,,,,
996,1/6/17 15:55,,3,2.87E+01,4.89E+01,5.79E+01,,,
997,1/6/17 16:00,,1,5.87E+01,,,,,
998,1/6/17 16:05,,2,4.45E+01,5.96E+01,,,,
999,1/6/17 16:10,,1,5.45E+01,,,,,
1000,1/6/17 16:15,,0,,,,,,
1001,1/6/17 16:20,,1,5.03E+01,,,,,
1002,1/6/17 16:25,,0,,,,,,
1003,1/6/17 16:30,,1,2.18E+01,,,,,
1004,1/6/17 16:35,,0,,,,,,
1005,1/6/17 16:40,,0,,,,,,
1006,1/6/17 16:45,,0,,,,,,
1007,1/6/17 16:50,,0,,,,,,
1008,1/6/17 16:55,,2,2.84E+01,5.72E+01,,,,
1009,1/6/17 17:00,,0,,,,,,
1010,1/6/17 17:05,,1,6.38E+00,,,,,
1011,1/6/17 17:10,,3,1.43E+00,2.90E+01,5.20E+01,,,
1012,1/6/17 17:15,,6,5.08E+00,1.07E+01,3.43E+01,4.60E+01,5.36E+01,5.86E+01
1013,1/6/17 17:20,,2,2.96E+01,4.01E+01,,,,
1014,1/6/17 17:25,,1,2.15E+01,,,,,
1015,1/6/17 17:30,,0,,,,,,
1016,1/6/17 17:35,,0,,,,,,
1017,1/6/17 17:40,,0,,,,,,
1018,1/6/17 17:45,,0,,,,,,
1019,1/6/17 17:50,,1,2.73E+01,,,,,
1020,1/6/17 17:55,,2,3.07E+01,5.03E+01,,,,
1021,1/6/17 18:00,,0,,,,,,
1022,1/6/17 18:05,,0,,,,,,
1023,1/6/17 18:10,,1,2.21E+01,,,,,
1024,1/6/17 18:15,,0,,,,,,
1025,1/6/17 18:20,,1,5.88E+01,,,,,
1026,1/6/17 18:25,,1,1.70E+01,,,,,
1027,1/6/17 18:30,,0,,,,,,
1028,1/6/17 18:35,,0,,,,,,
1029,1/6/17 18:40,,1,4.53E+01,,,,,
1030,1/6/17 18:45,,0,,,,,,
1031,1/6/17 18:50,,0,,,,,,
1032,1/6/17 18:55,,0,,,,,,
1033,1/6/17 19:00,,0,,,,,,
1034,1/6/17 19:05,,0,,,,,,
1035,1/6/17 19:10,,0,,,,,,
1036,1/6/17 19:15,,1,2.75E+01,,,,,
1037,1/6/17 19:20,,0,,,,,,
1038,1/6/17 19:25,,2,4.65E+00,3.92E+01,,,,
1039,1/6/17 19:30,,0,,,,,,
1040,1/6/17 19:35,,1,4.67E+01,,,,,
1041,1/6/17 19:40,,2,3.34E+01,4.26E+01,,,,
1042,1/6/17 19:45,,1,4.52E+01,,,,,
1043,1/6/17 19:50,,1,2.30E+01,,,,,
1044,1/6/17 19:55,,0,,,,,,
1045,1/6/17 20:00,,0,,,,,,
1046,1/6/17 20:05,,1,5.98E+00,,,,,
1047,1/6/17 20:10,,0,,,,,,
1048,1/6/17 20:15,,0,,,,,,
1049,1/6/17 20:20,,0,,,,,,
1050,1/6/17 20:25,,0,,,,,,
1051,1/6/17 20:30,,0,,,,,,
1052,1/6/17 20:35,,0,,,,,,
1053,1/6/17 20:40,,0,,,,,,
1054,1/6/17 20:45,,0,,,,,,
1055,1/6/17 20:50,,0,,,,,,
1056,1/6/17 20:55,,1,2.96E+01,,,,,
1057,1/6/17 21:00,,0,,,,,,
1058,1/6/17 21:05,,0,,,,,,
1059,1/6/17 21:10,,0,,,,,,
1060,1/6/17 21:15,,0,,,,,,
1061,1/6/17 21:20,,0,,,,,,
1062,1/6/17 21:25,,0,,,,,,
1063,1/6/17 21:30,,0,,,,,,
1064,1/6/17 21:35,,0,,,,,,
1065,1/6/17 21:40,,0,,,,,,
1066,1/6/17 21:45,,0,,,,,,
1067,1/6/17 21:50,,0,,,,,,
1068,1/6/17 21:55,,0,,,,,,
1069,1/6/17 22:00,,0,,,,,,
1070,1/6/17 22:05,,0,,,,,,
1071,1/6/17 22:10,,0,,,,,,
1072,1/6/17 22:15,,0,,,,,,
1073,1/6/17 22:20,,0,,,,,,
1074,1/6/17 22:25,,0,,,,,,
1075,1/6/17 22:30,,0,,,,,,
1076,1/6/17 22:35,,0,,,,,,
1077,1/6/17 22:40,,0,,,,,,
1078,1/6/17 22:45,,0,,,,,,
1079,1/6/17 22:50,,0,,,,,,
1080,1/6/17 22:55,,0,,,,,,
1081,1/6/17 23:00,,0,,,,,,
1082,1/6/17 23:05,,0,,,,,,
1083,1/6/17 23:10,,0,,,,,,
1084,1/6/17 23:15,,0,,,,,,
1085,1/6/17 23:20,,0,,,,,,
1086,1/6/17 23:25,,0,,,,,,
1087,1/6/17 23:30,,0,,,,,,
1088,1/6/17 23:35,,0,,,,,,
1089,1/6/17 23:40,,0,,,,,,
1090,1/6/17 23:45,,0,,,,,,
1091,1/6/17 23:50,,0,,,,,,
1092,1/6/17 23:55,,0,,,,,,
1093,1/7/17 0:00,,0,,,,,,
1094,1/7/17 0:05,,0,,,,,,
1095,1/7/17 0:10,,0,,,,,,
1096,1/7/17 0:15,,0,,,,,,
1097,1/7/17 0:20,,0,,,,,,
1098,1/7/17 0:25,,0,,,,,,
1099,1/7/17 0:30,,0,,,,,,
1100,1/7/17 0:35,,0,,,,,,
1101,1/7/17 0:40,,0,,,,,,
1102,1/7/17 0:45,,0,,,,,,
1103,1/7/17 0:50,,0,,,,,,
1104,1/7/17 0:55,,0,,,,,,
1105,1/7/17 1:00,,0,,,,,,
1106,1/7/17 1:05,,0,,,,,,
1107,1/7/17 1:10,,0,,,,,,
1108,1/7/17 1:15,,0,,,,,,
1109,1/7/17 1:20,,0,,,,,,
1110,1/7/17 1:25,,0,,,,,,
1111,1/7/17 1:30,,0,,,,,,
1112,1/7/17 1:35,,0,,,,,,
1113,1/7/17 1:40,,0,,,,,,
1114,1/7/17 1:45,,0,,,,,,
1115,1/7/17 1:50,,0,,,,,,
1116,1/7/17 1:55,,0,,,,,,
1117,1/7/17 2:00,,0,,,,,,
1118,1/7/17 2:05,,0,,,,,,
1119,1/7/17 2:10,,0,,,,,,
1120,1/7/17 2:15,,0,,,,,,
1121,1/7/17 2:20,,0,,,,,,
1122,1/7/17 2:25,,0,,,,,,
1123,1/7/17 2:30,,0,,,,,,
1124,1/7/17 2:35,,0,,,,,,
1125,1/7/17 2:40,,0,,,,,,
1126,1/7/17 2:45,,0,,,,,,
1127,1/7/17 2:50,,0,,,,,,
1128,1/7/17 2:55,,0,,,,,,
1129,1/7/17 3:00,,0,,,,,,
1130,1/7/17 3:05,,0,,,,,,
1131,1/7/17 3:10,,0,,,,,,
1132,1/7/17 3:15,,0,,,,,,
1133,1/7/17 3:20,,0,,,,,,
1134,1/7/17 3:25,,0,,,,,,
1135,1/7/17 3:30,,0,,,,,,
1136,1/7/17 3:35,,0,,,,,,
1137,1/7/17 3:40,,0,,,,,,
1138,1/7/17 3:45,,0,,,,,,
1139,1/7/17 3:50,,0,,,,,,
1140,1/7/17 3:55,,0,,,,,,
1141,1/7/17 4:00,,0,,,,,,
1142,1/7/17 4:05,,0,,,,,,
1143,1/7/17 4:10,,0,,,,,,
1144,1/7/17 4:15,,0,,,,,,
1145,1/7/17 4:20,,0,,,,,,
1146,1/7/17 4:25,,0,,,,,,
1147,1/7/17 4:30,,0,,,,,,
1148,1/7/17 4:35,,0,,,,,,
1149,1/7/17 4:40,,0,,,,,,
1150,1/7/17 4:45,,0,,,,,,
1151,1/7/17 4:50,,0,,,,,,
1152,1/7/17 4:55,,0,,,,,,
1153,1/7/17 5:00,,0,,,,,,
1154,1/7/17 5:05,,0,,,,,,
1155,1/7/17 5:10,,0,,,,,,
1156,1/7/17 5:15,,0,,,,,,
1157,1/7/17 5:20,,1,5.89E+01,,,,,
1158,1/7/17 5:25,,0,,,,,,
1159,1/7/17 5:30,,1,3.24E+01,,,,,
1160,1/7/17 5:35,,0,,,,,,
1161,1/7/17 5:40,,0,,,,,,
1162,1/7/17 5:45,,0,,,,,,
1163,1/7/17 5:50,,0,,,,,,
1164,1/7/17 5:55,,0,,,,,,
1165,1/7/17 6:00,,0,,,,,,
1166,1/7/17 6:05,,0,,,,,,
1167,1/7/17 6:10,,0,,,,,,
1168,1/7/17 6:15,,0,,,,,,
1169,1/7/17 6:20,,0,,,,,,
1170,1/7/17 6:25,,0,,,,,,
1171,1/7/17 6:30,,0,,,,,,
1172,1/7/17 6:35,,0,,,,,,
1173,1/7/17 6:40,,0,,,,,,
1174,1/7/17 6:45,,0,,,,,,
1175,1/7/17 6:50,,0,,,,,,
1176,1/7/17 6:55,,0,,,,,,
1177,1/7/17 7:00,,0,,,,,,
1178,1/7/17 7:05,,0,,,,,,
1179,1/7/17 7:10,,0,,,,,,
1180,1/7/17 7:15,,0,,,,,,
1181,1/7/17 7:20,,0,,,,,,
1182,1/7/17 7:25,,0,,,,,,
1183,1/7/17 7:30,,0,,,,,,
1184,1/7/17 7:35,,0,,,,,,
1185,1/7/17 7:40,,0,,,,,,
1186,1/7/17 7:45,,0,,,,,,
1187,1/7/17 7:50,,0,,,,,,
1188,1/7/17 7:55,,0,,,,,,
1189,1/7/17 8:00,,0,,,,,,
1190,1/7/17 8:05,,0,,,,,,
1191,1/7/17 8:10,,0,,,,,,
1192,1/7/17 8:15,,0,,,,,,
1193,1/7/17 8:20,,0,,,,,,
1194,1/7/17 8:25,,0,,,,,,
1195,1/7/17 8:30,,0,,,,,,
1196,1/7/17 8:35,,0,,,,,,
1197,1/7/17 8:40,,0,,,,,,
1198,1/7/17 8:45,,0,,,,,,
1199,1/7/17 8:50,,0,,,,,,
1200,1/7/17 8:55,,0,,,,,,
1201,1/7/17 9:00,,0,,,,,,
1202,1/7/17 9:05,,0,,,,,,
1203,1/7/17 9:10,,0,,,,,,
1204,1/7/17 9:15,,0,,,,,,
1205,1/7/17 9:20,,0,,,,,,
1206,1/7/17 9:25,,0,,,,,,
1207,1/7/17 9:30,,0,,,,,,
1208,1/7/17 9:35,,0,,,,,,
1209,1/7/17 9:40,,0,,,,,,
1210,1/7/17 9:45,,0,,,,,,
1211,1/7/17 9:50,,0,,,,,,
1212,1/7/17 9:55,,0,,,,,,
1213,1/7/17 10:00,,1,4.94E+01,,,,,
1214,1/7/17 10:05,,0,,,,,,
1215,1/7/17 10:10,,0,,,,,,
1216,1/7/17 10:15,,0,,,,,,
1217,1/7/17 10:20,,0,,,,,,
1218,1/7/17 10:25,,0,,,,,,
1219,1/7/17 10:30,,0,,,,,,
1220,1/7/17 10:35,,0,,,,,,
1221,1/7/17 10:40,,0,,,,,,
1222,1/7/17 10:45,,0,,,,,,
1223,1/7/17 10:50,,0,,,,,,
1224,1/7/17 10:55,,0,,,,,,
1225,1/7/17 11:00,,0,,,,,,
1226,1/7/17 11:05,,0,,,,,,
1227,1/7/17 11:10,,0,,,,,,
1228,1/7/17 11:15,,0,,,,,,
1229,1/7/17 11:20,,0,,,,,,
1230,1/7/17 11:25,,0,,,,,,
1231,1/7/17 11:30,,0,,,,,,
1232,1/7/17 11:35,,0,,,,,,
1233,1/7/17 11:40,,0,,,,,,
1234,1/7/17 11:45,,0,,,,,,
1235,1/7/17 11:50,,0,,,,,,
1236,1/7/17 11:55,,0,,,,,,
1237,1/7/17 12:00,,0,,,,,,
1238,1/7/17 12:05,,0,,,,,,
1239,1/7/17 12:10,,0,,,,,,
1240,1/7/17 12:15,,0,,,,,,
1241,1/7/17 12:20,,0,,,,,,
1242,1/7/17 12:25,,0,,,,,,
1243,1/7/17 12:30,,0,,,,,,
1244,1/7/17 12:35,,0,,,,,,
1245,1/7/17 12:40,,0,,,,,,
1246,1/7/17 12:45,,0,,,,,,
1247,1/7/17 12:50,,0,,,,,,
1248,1/7/17 12:55,,0,,,,,,
1249,1/7/17 13:00,,0,,,,,,
1250,1/7/17 13:05,,0,,,,,,
1251,1/7/17 13:10,,0,,,,,,
1252,1/7/17 13:15,,0,,,,,,
1253,1/7/17 13:20,,0,,,,,,
1254,1/7/17 13:25,,0,,,,,,
1255,1/7/17 13:30,,0,,,,,,
1256,1/7/17 13:35,,0,,,,,,
1257,1/7/17 13:40,,0,,,,,,
1258,1/7/17 13:45,,0,,,,,,
1259,1/7/17 13:50,,0,,,,,,
1260,1/7/17 13:55,,0,,,,,,
1261,1/7/17 14:00,,0,,,,,,
1262,1/7/17 14:05,,0,,,,,,
1263,1/7/17 14:10,,0,,,,,,
1264,1/7/17 14:15,,0,,,,,,
1265,1/7/17 14:20,,0,,,,,,
1266,1/7/17 14:25,,0,,,,,,
1267,1/7/17 14:30,,0,,,,,,
1268,1/7/17 14:35,,0,,,,,,
1269,1/7/17 14:40,,0,,,,,,
1270,1/7/17 14:45,,0,,,,,,
1271,1/7/17 14:50,,0,,,,,,
1272,1/7/17 14:55,,0,,,,,,
1273,1/7/17 15:00,,0,,,,,,
1274,1/7/17 15:05,,0,,,,,,
1275,1/7/17 15:10,,0,,,,,,
1276,1/7/17 15:15,,0,,,,,,
1277,1/7/17 15:20,,0,,,,,,
1278,1/7/17 15:25,,0,,,,,,
1279,1/7/17 15:30,,0,,,,,,
1280,1/7/17 15:35,,0,,,,,,
1281,1/7/17 15:40,,0,,,,,,
1282,1/7/17 15:45,,0,,,,,,
1283,1/7/17 15:50,,0,,,,,,
1284,1/7/17 15:55,,0,,,,,,
1285,1/7/17 16:00,,0,,,,,,
1286,1/7/17 16:05,,0,,,,,,
1287,1/7/17 16:10,,0,,,,,,
1288,1/7/17 16:15,,0,,,,,,
1289,1/7/17 16:20,,0,,,,,,
1290,1/7/17 16:25,,0,,,,,,
1291,1/7/17 16:30,,0,,,,,,
1292,1/7/17 16:35,,0,,,,,,
1293,1/7/17 16:40,,0,,,,,,
1294,1/7/17 16:45,,0,,,,,,
1295,1/7/17 16:50,,0,,,,,,
1296,1/7/17 16:55,,0,,,,,,
1297,1/7/17 17:00,,0,,,,,,
1298,1/7/17 17:05,,0,,,,,,
1299,1/7/17 17:10,,0,,,,,,
1300,1/7/17 17:15,,0,,,,,,
1301,1/7/17 17:20,,0,,,,,,
1302,1/7/17 17:25,,0,,,,,,
1303,1/7/17 17:30,,0,,,,,,
1304,1/7/17 17:35,,0,,,,,,
1305,1/7/17 17:40,,0,,,,,,
1306,1/7/17 17:45,,0,,,,,,
1307,1/7/17 17:50,,0,,,,,,
1308,1/7/17 17:55,,0,,,,,,
1309,1/7/17 18:00,,0,,,,,,
1310,1/7/17 18:05,,0,,,,,,
1311,1/7/17 18:10,,0,,,,,,
1312,1/7/17 18:15,,0,,,,,,
1313,1/7/17 18:20,,0,,,,,,
1314,1/7/17 18:25,,0,,,,,,
1315,1/7/17 18:30,,0,,,,,,
1316,1/7/17 18:35,,0,,,,,,
1317,1/7/17 18:40,,0,,,,,,
1318,1/7/17 18:45,,1,8.46E+00,,,,,
1319,1/7/17 18:50,,0,,,,,,
1320,1/7/17 18:55,,1,3.57E+01,,,,,
1321,1/7/17 19:00,,0,,,,,,
1322,1/7/17 19:05,,0,,,,,,
1323,1/7/17 19:10,,0,,,,,,
1324,1/7/17 19:15,,0,,,,,,
1325,1/7/17 19:20,,0,,,,,,
1326,1/7/17 19:25,,0,,,,,,
1327,1/7/17 19:30,,0,,,,,,
1328,1/7/17 19:35,,0,,,,,,
1329,1/7/17 19:40,,0,,,,,,
1330,1/7/17 19:45,,0,,,,,,
